ID,price
302,1220.1348
303,957.2064
304,9154.948
305,894.7495
306,991.11346
307,1829.2677
308,658.4807
309,9233.273
310,398.68277
311,11436.473
312,802.3399
313,1156.8569
314,534.2745
315,685.29675
316,2012.6152
317,911.0095
318,6177.2676
319,640.9139
320,3840.8005
321,2859.0977
322,867.4287
323,5250.3193
324,3128.089
325,3371.4475
326,594.34985
327,620.6575
328,9471.725
329,687.18396
330,1684.5774
331,4443.75
332,5115.174
333,9624.551
334,2644.9539
335,3087.776
336,1383.305
337,4303.3936
338,1802.1564
339,12967.935
340,1652.6794
341,6373.9277
342,11239.612
343,2550.781
344,10866.971
345,1023.53925
346,660.1627
347,2409.4897
348,3299.5732
349,3986.3462
350,576.14124
351,14279.339
352,705.1144
353,3713.2307
354,5782.4404
355,1844.7295
356,2454.0303
357,11052.591
358,2278.3206
359,1203.0094
360,1845.9269
361,778.49744
362,4617.1255
363,2292.1536
364,706.166
365,972.34143
366,378.5824
367,2207.949
368,1288.0486
369,1682.2354
370,4938.4424
371,1635.0673
372,2599.851
373,516.8434
374,2617.2617
375,6701.686
376,3791.4282
377,8600.332
378,3315.7478
379,1416.4519
380,808.3943
381,4237.6587
382,3682.759
383,7568.035
384,647.3057
385,549.0342
386,646.35767
387,1666.1731
388,439.0821
389,3093.1948
390,732.4575
391,893.0047
392,5887.8706
393,8511.278
394,2630.454
395,1495.0308
396,1071.7294
397,10146.254
398,1057.486
399,988.4923
400,9720.967
401,5200.4717
402,684.10266
403,2325.3098
404,9122.619
405,2273.9915
406,4076.1375
407,1394.9855
408,3741.937
409,1916.3433
410,2461.3743
411,773.2173
412,1076.9031
413,4481.239
414,769.2199
415,4838.717
416,1128.8309
417,5545.7524
418,828.4068
419,390.21017
420,1166.6879
421,499.43295
422,709.5431
423,15406.322
424,6118.7725
425,1879.2361
426,1886.7554
427,2525.4946
428,1457.112
429,2299.09
430,1256.9221
431,1017.3647
432,2809.4788
433,5252.363
434,4012.376
435,1236.2046
436,1124.0463
437,5887.6855
438,557.85236
439,8961.199
440,631.5221
441,14550.165
442,6348.517
443,11552.051
444,919.0602
445,705.3158
446,1496.1277
447,3983.841
448,553.8387
449,912.94727
450,7399.125
451,7441.519
452,2022.7849
453,2395.6208
454,12615.184
455,9613.725
456,613.5263
457,755.73096
458,567.8685
459,9858.021
460,2498.7942
461,881.9154
462,15066.947
463,776.8556
464,6208.7935
465,1223.7473
466,15297.229
467,1062.7639
468,1033.4939
469,1770.9197
470,3567.2568
471,4109.1377
472,15374.485
473,2749.4214
474,7723.956
475,868.6615
476,810.003
477,9686.528
478,7330.768
479,12269.477
480,649.4813
481,899.31085
482,3479.7217
483,1566.9524
484,9510.985
485,3452.1802
486,9238.955
487,12232.0625
488,1611.8536
489,8390.544
490,4664.7183
491,647.1113
492,1097.7028
493,684.0553
494,623.38617
495,818.64777
496,5726.002
497,433.4782
498,7082.9453
499,10642.88
500,648.0691
501,1056.9456
502,4056.8855
503,2677.6604
504,6684.4175
505,589.634
506,822.82947
507,814.78296
508,8486.806
509,823.69727
510,5435.134
511,922.8884
512,7836.2427
513,16783.682
514,14464.201
515,646.3163
516,5533.9424
517,6556.1104
518,2390.884
519,5862.7646
520,14831.275
521,999.5596
522,872.0603
523,7389.6953
524,747.0614
525,1936.7347
526,488.66724
527,641.37354
528,16490.87
529,707.8253
530,9702.432
531,5183.312
532,897.42645
533,8681.851
534,3692.394
535,3124.5847
536,614.7524
537,683.42413
538,14890.705
539,1167.0024
540,554.83673
541,2105.4775
542,14552.33
543,5868.779
544,1376.5176
545,7404.5186
546,3598.7842
547,5120.1284
548,826.90845
549,8567.346
550,6397.9385
551,2231.513
552,1110.453
553,4127.425
554,3999.2083
555,16143.518
556,4439.6655
557,17097.941
558,627.7611
559,10356.5205
560,3754.3257
561,2482.6377
562,7079.629
563,3812.6016
564,7897.9897
565,16877.117
566,1111.2042
567,7179.249
568,2202.6487
569,584.20996
570,1559.2368
571,1027.0226
572,17280.451
573,694.27454
574,1031.1746
575,619.50543
576,3129.1426
577,2093.7092
578,5304.311
579,696.20905
580,553.7384
581,711.8351
582,7692.21
583,5661.866
584,3514.5269
585,784.4175
586,1013.5178
587,4423.4795
588,418.84137
589,559.7163
590,522.7982
591,9556.587
592,799.6557
593,3725.379
594,6835.332
595,821.0424
596,2459.6135
597,3892.193
598,969.15625
599,7839.607
600,1100.2167
601,3375.995
602,484.70465
603,16572.193
604,867.2229
605,3658.5808
606,5810.8604
607,827.3989
608,3045.5403
609,1195.0476
610,3287.9036
611,4718.4966
612,1194.7817
613,1751.7299
614,1037.3431
615,742.81586
616,928.0457
617,701.08484
618,956.72815
619,15771.381
620,4298.3804
621,9323.324
622,13190.57
623,4923.0815
624,8126.6025
625,4551.0293
626,2079.5044
627,4825.1343
628,3211.3547
629,893.36926
630,1196.1294
631,5491.571
632,849.36005
633,6854.795
634,13022.021
635,6669.922
636,7769.767
637,15987.676
638,1883.4673
639,1646.5417
640,4783.573
641,1947.5143
642,18159.998
643,8006.092
644,10772.65
645,671.0188
646,3605.5088
647,3444.913
648,662.33875
649,3183.4148
650,1247.8527
651,3214.7202
652,735.11755
653,922.50793
654,868.23364
655,4178.4243
656,828.675
657,694.78394
658,968.654
659,6712.3823
660,565.6983
661,9340.654
662,4428.0854
663,705.17834
664,4322.685
665,2422.2915
666,1121.6754
667,455.47513
668,1727.8564
669,11614.869
670,592.6388
671,16222.046
672,5222.359
673,724.90356
674,3215.076
675,4942.599
676,2429.5125
677,3269.693
678,3525.0059
679,13950.823
680,1373.8383
681,3060.4785
682,3387.625
683,4667.901
684,10166.131
685,1385.782
686,889.4739
687,4931.4614
688,6135.9673
689,651.1305
690,1634.611
691,946.7251
692,4966.7065
693,9982.479
694,2728.9597
695,874.1719
696,1644.7563
697,6092.4033
698,679.703
699,627.9338
700,5126.74
701,11923.73
702,1686.3602
703,4562.635
704,2800.915
705,1619.5951
706,2922.6384
707,1717.3766
708,3598.3035
709,6668.739
710,510.8931
711,16512.13
712,1755.2361
713,879.6482
714,982.4723
715,836.47107
716,6978.7344
717,866.41064
718,5845.365
719,1006.8442
720,8947.876
721,933.0558
722,3140.4978
723,11797.297
724,687.60645
725,5810.467
726,486.24286
727,1224.2169
728,1525.2212
729,2380.7263
730,798.3762
731,1396.6279
732,2891.0693
733,4376.3267
734,12474.291
735,992.6299
736,1761.8593
737,6214.0664
738,971.13684
739,808.6545
740,11788.378
741,12436.016
742,6655.5977
743,488.586
744,3574.3691
745,1886.5492
746,1936.0706
747,1247.1038
748,842.4259
749,3109.7222
750,431.00992
751,685.03625
752,1852.8577
753,1162.9149
754,703.705
755,5639.009
756,657.6356
757,6596.9526
758,2996.4265
759,822.68646
760,6039.7734
761,1604.051
762,12669.962
763,3954.0676
764,3017.954
765,541.6391
766,13490.347
767,9374.274
768,8521.229
769,2183.699
770,4669.7803
771,864.6855
772,9593.802
773,2225.086
774,842.86237
775,5009.4136
776,14808.081
777,1711.5117
778,789.4321
779,4862.262
780,14701.793
781,4455.0396
782,683.76624
783,1666.6001
784,2342.5627
785,1648.2435
786,2491.6084
787,10226.26
788,628.76685
789,553.66174
790,984.1648
791,1810.3802
792,3698.1716
793,7822.771
794,4644.335
795,1162.1615
796,4144.7646
797,8389.567
798,1296.7075
799,629.1556
800,954.9879
801,840.5518
802,6935.2515
803,946.19604
804,731.69867
805,829.07825
806,16891.594
807,907.1603
808,14359.532
809,682.4262
810,4531.294
811,1265.2004
812,1016.0632
813,9948.736
814,2219.9458
815,1077.4779
816,2423.246
817,800.88446
818,4296.2407
819,560.3605
820,2554.591
821,5803.4873
822,706.9531
823,6755.3574
824,1151.0215
825,6848.416
826,5368.697
827,542.1063
828,4022.2092
829,13951.315
830,702.87354
831,4038.68
832,2302.5652
833,3430.847
834,2795.4119
835,1011.914
836,3684.9202
837,669.3124
838,1157.6864
839,7580.6704
840,8989.543
841,2918.4326
842,582.8506
843,4810.612
844,592.78
845,4484.728
846,761.9269
847,2021.1393
848,5275.409
849,9830.652
850,1216.584
851,4734.89
852,562.5017
853,1638.9609
854,632.92126
855,6338.8115
856,3956.1162
857,541.9719
858,1166.8209
859,4102.4717
860,8614.69
861,787.75366
862,1100.3748
863,5568.8105
864,1042.9686
865,509.6787
866,857.4381
867,5518.329
868,2525.6487
869,3572.658
870,2671.975
871,2897.8315
872,970.6725
873,4303.8906
874,14511.402
875,9858.952
876,660.8336
877,641.13556
878,947.1364
879,1630.4802
880,854.92847
881,3098.2004
882,4294.495
883,1626.7092
884,640.3904
885,2676.8674
886,6322.4355
887,2034.1635
888,390.3753
889,2684.5398
890,2952.3403
891,3224.8042
892,17330.18
893,919.94855
894,497.6976
895,976.28284
896,5328.063
897,697.11694
898,12297.863
899,1186.871
900,443.76608
901,1069.2622
902,842.763
903,1587.3484
904,2297.9333
905,1363.1405
906,4898.5923
907,645.1361
908,3773.6863
909,742.4896
910,5321.912
911,1665.291
912,582.2023
913,661.251
914,773.78345
915,6092.682
916,15781.702
917,785.70166
918,2505.7532
919,10151.82
920,7418.4307
921,3772.7864
922,1835.6393
923,4523.956
924,1240.2861
925,782.2771
926,2938.7258
927,1077.5205
928,1804.5767
929,4867.6685
930,1447.1191
931,1405.3307
932,5511.559
933,2487.9775
934,4164.247
935,1604.9047
936,12893.557
937,5159.2603
938,4192.9136
939,547.51245
940,1495.2833
941,2611.1938
942,4767.298
943,2376.791
944,7289.324
945,2754.5396
946,2642.356
947,7351.2275
948,4197.848
949,733.9634
950,12442.944
951,2395.0393
952,6441.413
953,1593.2761
954,544.9443
955,4609.578
956,7109.7285
957,4884.953
958,577.60803
959,3648.056
960,421.23248
961,2063.3787
962,2134.586
963,3946.3354
964,10218.255
965,2239.16
966,1744.1333
967,5810.494
968,8172.4624
969,7380.369
970,12550.176
971,457.51877
972,4966.6167
973,11972.675
974,1203.123
975,840.0528
976,6614.7207
977,1273.086
978,620.6895
979,595.9824
980,4074.9246
981,3812.0596
982,1177.881
983,406.11188
984,453.4213
985,1631.3977
986,916.2505
987,1190.2142
988,4676.373
989,908.0832
990,1028.0201
991,1775.3899
992,489.13
993,1106.6854
994,6627.3193
995,947.95056
996,9378.603
997,12583.22
998,1214.7913
999,2262.0327
1000,2129.866
1001,5608.835
1002,7304.448
1003,14361.806
1004,650.0306
1005,2876.5513
1006,783.0476
1007,1325.3081
1008,917.1476
1009,1588.2394
1010,4273.5967
1011,2956.8403
1012,1101.3694
1013,431.10736
1014,9459.662
1015,1679.3667
1016,10550.827
1017,757.7135
1018,906.47595
1019,7040.0547
1020,15199.834
1021,710.1966
1022,4485.9604
1023,1729.1917
1024,437.96042
1025,1216.1195
1026,6776.0986
1027,9424.864
1028,3710.6033
1029,1573.4037
1030,12863.647
1031,971.9169
1032,1755.809
1033,736.94794
1034,483.63007
1035,11356.906
1036,1534.5519
1037,3258.8037
1038,1031.6792
1039,579.4709
1040,1022.7266
1041,720.63336
1042,775.7644
1043,1718.7316
1044,2391.0142
1045,728.9629
1046,2483.2478
1047,792.0722
1048,928.99066
1049,835.0491
1050,4611.4385
1051,1029.794
1052,834.88
1053,1127.5183
1054,9583.267
1055,903.0751
1056,18329.6
1057,646.1441
1058,2469.5469
1059,6416.6763
1060,1961.1287
1061,651.09625
1062,1333.5751
1063,3007.7937
1064,3191.3997
1065,685.5046
1066,9277.402
1067,803.7608
1068,3208.3262
1069,5645.01
1070,4854.8193
1071,1074.4983
1072,4430.764
1073,17434.723
1074,3414.6162
1075,4485.5454
1076,521.57526
1077,1921.6726
1078,913.452
1079,462.56476
1080,3074.232
1081,4907.422
1082,8979.963
1083,2679.186
1084,16961.625
1085,6501.9126
1086,6324.1426
1087,986.5409
1088,1695.4492
1089,1760.1218
1090,962.23413
1091,2265.0874
1092,4536.8643
1093,825.0653
1094,6869.672
1095,704.6755
1096,924.74146
1097,2328.7275
1098,826.19855
1099,11333.771
1100,781.0112
1101,1303.5576
1102,3922.8887
1103,1287.9355
1104,6024.498
1105,505.7773
1106,2021.9523
1107,800.5415
1108,12475.719
1109,1609.9028
1110,9289.648
1111,3180.8164
1112,862.5626
1113,13076.945
1114,2891.108
1115,2520.8196
1116,5142.6533
1117,2045.3728
1118,4251.741
1119,2464.9226
1120,3728.6497
1121,5657.127
1122,3307.5276
1123,442.2918
1124,6617.914
1125,2867.7312
1126,3571.271
1127,1017.85864
1128,639.67725
1129,3960.485
1130,8929.291
1131,3534.5083
1132,12205.0625
1133,812.5718
1134,1858.6869
1135,763.2777
1136,3649.5632
1137,827.2899
1138,11986.111
1139,593.2389
1140,546.75604
1141,10432.77
1142,603.8882
1143,6763.1846
1144,2726.5461
1145,1356.5374
1146,657.2972
1147,1022.96533
1148,1854.115
1149,3979.0708
1150,10568.754
1151,15727.505
1152,855.39465
1153,8613.089
1154,9706.098
1155,976.076
1156,1128.0349
1157,1651.8911
1158,741.1274
1159,6862.174
1160,5422.3955
1161,9589.512
1162,767.60046
1163,913.22577
1164,689.5965
1165,893.8739
1166,4927.347
1167,390.51175
1168,899.3465
1169,4416.8936
1170,14646.638
1171,3083.9312
1172,490.09595
1173,3477.9695
1174,4595.626
1175,11726.434
1176,3127.0
1177,499.31583
1178,2681.829
1179,1638.1721
1180,1693.26
1181,993.9707
1182,1617.4668
1183,16988.223
1184,1315.7186
1185,1081.6499
1186,3690.4468
1187,790.2451
1188,859.0023
1189,2018.215
1190,4511.872
1191,2845.275
1192,1650.4053
1193,6953.0283
1194,4034.9062
1195,556.3445
1196,2169.8628
1197,5509.1255
1198,4252.9946
1199,5473.007
1200,2238.3247
1201,1393.7786
1202,2272.3052
1203,5251.882
1204,4509.0327
1205,5284.6006
1206,5336.8423
1207,6990.073
1208,488.65488
1209,993.29865
1210,4524.6294
1211,449.5233
1212,4451.038
1213,6380.552
1214,4896.2236
1215,2114.0852
1216,756.0504
1217,816.8987
1218,556.92896
1219,5657.1914
1220,5355.7
1221,4843.561
1222,1983.7833
1223,2176.2642
1224,392.77344
1225,857.15814
1226,3406.723
1227,891.24243
1228,1252.6073
1229,2891.894
1230,2523.31
1231,684.76184
1232,4064.9546
1233,3367.0505
1234,1175.2167
1235,1197.567
1236,887.8508
1237,575.1967
1238,1845.269
1239,973.2474
1240,3728.689
1241,722.6823
1242,6693.3496
1243,700.94495
1244,759.4636
1245,15943.609
1246,10898.182
1247,1679.5078
1248,1782.4956
1249,619.7795
1250,6047.885
1251,1065.0363
1252,1287.9281
1253,4116.4624
1254,1782.6155
1255,596.06555
1256,1270.9183
1257,504.7786
1258,6474.4478
1259,5619.6465
1260,739.9563
1261,8306.546
1262,2185.9429
1263,897.03674
1264,3655.6118
1265,1318.4873
1266,1201.0624
1267,5222.219
1268,3196.7139
1269,1408.5022
1270,995.41406
1271,468.70477
1272,4213.876
1273,3865.0986
1274,1340.183
1275,1687.7593
1276,7741.694
1277,12425.571
1278,2384.4282
1279,6793.934
1280,1010.24133
1281,10067.807
1282,5265.2393
1283,715.09235
1284,2777.0735
1285,17182.586
1286,444.62244
1287,1118.8402
1288,568.6234
1289,2240.7393
1290,1011.0276
1291,18453.488
1292,7264.892
1293,3138.3982
1294,899.70935
1295,2603.5645
1296,4563.7886
1297,6890.9277
1298,703.50714
1299,4774.8843
1300,804.0287
1301,762.4579
1302,680.4971
1303,10690.196
1304,2631.114
1305,13022.369
1306,8597.757
1307,15232.08
1308,8909.741
1309,4298.11
1310,5231.9365
1311,8832.23
1312,642.4716
1313,13192.546
1314,5847.674
1315,3880.541
1316,1962.9558
1317,447.32904
1318,5406.7515
1319,1848.5249
1320,8315.416
1321,714.9978
1322,771.1365
1323,873.1646
1324,2199.8953
1325,2605.5386
1326,640.50964
1327,875.43933
1328,15791.429
1329,1367.1377
1330,1115.6771
1331,4843.1685
1332,2332.1372
1333,1770.5142
1334,2891.1328
1335,874.8419
1336,8515.249
1337,849.3702
1338,1187.6733
1339,4057.319
1340,11357.6
1341,1832.5696
1342,1559.5992
1343,6561.478
1344,4459.9165
1345,1420.6765
1346,1867.4973
1347,1020.50745
1348,11170.629
1349,3761.3877
1350,5390.294
1351,1739.5634
1352,1832.4368
1353,9926.197
1354,883.0313
1355,2978.0566
1356,545.62805
1357,1043.9178
1358,2975.9976
1359,2357.9304
1360,3290.555
1361,566.61646
1362,3003.5728
1363,501.58926
1364,693.10486
1365,9470.686
1366,729.4894
1367,700.69495
1368,526.71313
1369,9883.242
1370,5606.0747
1371,1215.6339
1372,1684.1708
1373,694.0322
1374,2175.7026
1375,950.46387
1376,1766.2577
1377,1220.232
1378,16816.736
1379,4730.439
1380,5011.4927
1381,1794.9279
1382,2343.165
1383,5496.916
1384,443.22836
1385,17039.174
1386,403.5208
1387,1131.8029
1388,912.7725
1389,1126.5726
1390,474.4777
1391,3191.2292
1392,2182.3628
1393,1335.7559
1394,838.13794
1395,767.1993
1396,620.8318
1397,1554.628
1398,9717.537
1399,508.91733
1400,787.4889
1401,689.1323
1402,1998.3298
1403,608.0237
1404,577.36694
1405,11329.535
1406,524.0325
1407,2079.4844
1408,5604.449
1409,4190.7266
1410,1796.0303
1411,3426.1145
1412,2203.9321
1413,584.7759
1414,7432.0566
1415,6353.1875
1416,811.06525
1417,570.1667
1418,1606.2124
1419,1971.0505
1420,1024.6688
1421,7218.917
1422,14536.211
1423,532.91174
1424,2222.3079
1425,5592.9893
1426,1597.4048
1427,1604.0488
1428,2154.3867
1429,1133.8351
1430,2134.9412
1431,1891.0143
1432,808.5263
1433,1615.0507
1434,2428.5613
1435,4503.4834
1436,2513.368
1437,2085.328
1438,3629.5442
1439,4143.8594
1440,7050.343
1441,1170.8384
1442,14323.49
1443,3437.248
1444,1076.0399
1445,1293.2351
1446,1341.2622
1447,7462.7075
1448,896.30646
1449,5389.441
1450,12704.097
1451,10075.136
1452,2222.5273
1453,12307.262
1454,421.6694
1455,702.09393
1456,2170.7925
1457,10970.484
1458,12729.13
1459,13871.959
1460,3916.252
1461,2684.3145
1462,4309.243
1463,7001.3364
1464,6290.207
1465,1046.4341
1466,3869.5625
1467,10317.242
1468,1606.3442
1469,808.4684
1470,517.19293
1471,6689.5264
1472,4844.9194
1473,6653.9727
1474,7650.876
1475,4292.071
1476,5327.006
1477,719.462
1478,13375.428
1479,16797.9
1480,4000.8262
1481,9602.371
1482,784.1816
1483,594.45264
1484,6927.536
1485,594.81757
1486,6324.173
1487,534.73486
1488,11032.022
1489,3099.3
1490,4477.0815
1491,3079.9824
1492,5082.752
1493,3026.5835
1494,5301.8174
1495,10528.139
1496,3021.3765
1497,5626.593
1498,411.8338
1499,8576.118
1500,924.3169
1501,464.58084
1502,15371.26
1503,5559.6504
1504,665.6743
1505,9910.995
1506,1696.7861
1507,2264.518
1508,4679.5723
1509,843.4734
1510,807.9984
1511,6525.0547
1512,2052.759
1513,1339.4796
1514,5857.0464
1515,466.86176
1516,9768.172
1517,2457.4077
1518,9725.762
1519,1565.2374
1520,8840.203
1521,5002.8813
1522,6244.2554
1523,6391.595
1524,4801.8325
1525,15766.418
1526,664.5525
1527,1824.4939
1528,1446.7188
1529,2110.3647
1530,13208.296
1531,705.3696
1532,10919.511
1533,6008.9165
1534,862.9663
1535,913.53796
1536,17166.271
1537,771.77924
1538,881.96295
1539,2140.585
1540,812.8562
1541,17275.574
1542,761.32104
1543,611.6091
1544,5254.693
1545,2612.016
1546,785.1332
1547,2475.685
1548,1776.7745
1549,7191.016
1550,4496.341
1551,381.12738
1552,4515.502
1553,5371.765
1554,2758.2212
1555,9441.086
1556,7807.0806
1557,2568.2502
1558,1917.9668
1559,537.28864
1560,4106.4614
1561,1056.8774
1562,1233.3713
1563,3698.4927
1564,848.7512
1565,1352.269
1566,926.37885
1567,1615.2349
1568,5242.0874
1569,1984.6912
1570,3999.2312
1571,5630.0767
1572,2222.207
1573,1674.733
1574,6411.5005
1575,1726.1641
1576,1316.6476
1577,544.77716
1578,2452.7043
1579,6816.399
1580,2307.707
1581,776.97205
1582,1816.9999
1583,4824.8257
1584,725.0548
1585,6831.9814
1586,3247.9595
1587,1078.6417
1588,1083.3517
1589,2070.3875
1590,17167.336
1591,3131.1912
1592,6890.021
1593,1275.7528
1594,5489.8164
1595,419.70227
1596,2579.418
1597,6516.105
1598,751.3817
1599,2099.8972
1600,11348.18
1601,1054.4841
1602,8568.221
1603,813.76324
1604,586.9331
1605,2588.7788
1606,6518.8403
1607,4462.474
1608,6509.092
1609,2013.885
1610,2055.7854
1611,670.8948
1612,12556.665
1613,17319.06
1614,4769.213
1615,6007.8047
1616,519.138
1617,1003.85126
1618,16033.226
1619,1630.1473
1620,10650.476
1621,2300.4373
1622,2185.434
1623,7436.191
1624,7342.4263
1625,1325.0786
1626,841.8578
1627,9552.395
1628,4484.9805
1629,7145.1675
1630,4068.6245
1631,3677.9458
1632,801.9623
1633,448.29163
1634,764.41785
1635,740.052
1636,7963.3594
1637,3600.3396
1638,4844.2773
1639,4600.7446
1640,662.8479
1641,4902.0137
1642,1614.4551
1643,2438.3667
1644,1343.0408
1645,1789.2966
1646,2599.8015
1647,12488.957
1648,556.2985
1649,703.5192
1650,5907.9653
1651,2237.333
1652,908.5523
1653,3857.8015
1654,2058.3154
1655,7649.7886
1656,812.0893
1657,785.12524
1658,763.6477
1659,3130.9163
1660,4467.4443
1661,1717.2676
1662,872.6308
1663,4386.696
1664,3737.4385
1665,1154.9856
1666,631.8428
1667,700.4698
1668,714.3852
1669,502.8351
1670,4399.636
1671,1039.4233
1672,552.5103
1673,13492.959
1674,1760.1074
1675,788.0034
1676,593.87225
1677,1369.9307
1678,16232.555
1679,7193.589
1680,8316.447
1681,947.36475
1682,11849.836
1683,1012.42316
1684,8516.053
1685,17431.246
1686,2162.3523
1687,4521.8853
1688,4804.2607
1689,16132.082
1690,956.90625
1691,5064.6133
1692,913.0013
1693,3006.7407
1694,3306.8713
1695,3697.854
1696,2249.4907
1697,1536.8887
1698,9059.53
1699,7278.743
1700,2909.6494
1701,3923.0234
1702,621.7986
1703,500.01053
1704,867.3575
1705,6905.232
1706,1499.6548
1707,7839.3228
1708,11550.344
1709,756.26733
1710,2198.183
1711,5719.9424
1712,2469.3572
1713,1433.263
1714,16473.232
1715,4225.0815
1716,794.84717
1717,505.70798
1718,1222.0035
1719,6312.5596
1720,4394.1
1721,4101.728
1722,700.8455
1723,5857.4766
1724,4151.3887
1725,912.25635
1726,483.88712
1727,946.2421
1728,1417.5682
1729,1364.5203
1730,16641.629
1731,1793.7328
1732,778.47217
1733,4262.368
1734,3793.863
1735,8070.0234
1736,2067.5833
1737,4632.6587
1738,4525.0093
1739,1293.8641
1740,9841.178
1741,1246.3856
1742,674.56555
1743,13427.5
1744,1642.8842
1745,927.0898
1746,533.9344
1747,9989.631
1748,564.7347
1749,3484.3123
1750,3989.713
1751,1807.9341
1752,604.89856
1753,2321.0862
1754,6857.0117
1755,2320.2402
1756,862.34607
1757,627.35315
1758,5351.8447
1759,8160.514
1760,4444.848
1761,4788.4443
1762,5005.0293
1763,16691.191
1764,730.0323
1765,9729.695
1766,5687.9624
1767,3709.269
1768,572.9966
1769,1675.2853
1770,6357.904
1771,988.6896
1772,1773.8794
1773,3821.7449
1774,1728.0197
1775,14850.2705
1776,5771.6733
1777,2396.2678
1778,4596.8315
1779,16172.736
1780,4883.6484
1781,3005.4849
1782,1073.9071
